season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverNbox,RNbox,HeightNbox,LeafSNbox,InDNbox,InNNbox,FlowerDNbox,FruitLNbox,SeedNbox
summer,W,B125,1.63368456,63.47608186,42.6061129,2.039527322,80.25650366,9.909635238,1.134276771,28.89384645,13.37252614,3.31004564,1,1,4,0.2,0,0.140242281,4,170,0.1,0.365217391,3.375,8.291555556,1.1,6.428571429,32,94.74285714,5,9.846666667,NA,11.51866667,0.29,5.153571429,1.513825967,1.868841828,1.283056344,1.795163029,1.257169656,1.435864865,1.527612767,4.773723959,13.65393827,6.206335576,0.413755705,3.31004564,3.31004564,1.241267115,2.068778525,0.82751141,84.7637326,187.8771635,NA,85.88872003,67.39560301,27.34381736,115.6213573,16.25009398,4.975541342,2.856235115,NA,0.945487285,0.915944072,0.516340632,2.534699309,2.148443998,32.17841329,1.804490662,-0.886165311,1.945950377,2.543219415,8.712084928,1.884836318,2.300545354,1.56161373
summer,FR,B126,1.661739567,62.61786671,41.08144231,3.737143465,80.88026543,9.731624338,1.890461284,29.3052253,13.19306799,3.299825029,1,2,12,0.142857143,0.027512057,0.146307276,19,137,0.5,0.109464286,9.644444444,2.847538462,6,4.081818182,7.666666667,30.50909091,10,7.004615385,2.566666667,4.893076923,0.129666667,2.071548214,1.501738367,1.981674086,1.193482017,1.815397218,1.504549818,1.384114387,1.493204686,4.766653787,12.78682199,5.7746938,0.412478129,3.299825029,4.124781286,1.237434386,2.062390643,0.824956257,116.5385951,188.424306,NA,82.84147747,90.57739376,61.03790376,111.1493729,18.38632495,17.73056666,6.19433533,NA,1.332816364,6.949174782,1.331889319,1.461803275,2.202250968,28.1895484,4.046187019,-1.682252343,1.003849382,1.776434367,5.507434691,1.649668053,1.526427322,0.712613064
summer,W,B127,1.662157562,63.00970778,40.51376121,4.06277316,80.86217489,11.76319182,1.064809102,28.52986481,12.97851421,3.29509924,1,1,12,0.076923077,0,0.163521253,2,122,0.1,0.366323529,3.375,19.72519608,1.1,3.516304348,32,48.26086957,5,6.757936508,NA,8.607936508,0.29,1.138525926,1.701736106,1.967697191,1.441591561,1.773423371,1.319527428,1.442188237,1.473259282,4.767318223,12.76850955,5.76642367,1.235662215,3.29509924,2.883211835,0.411887405,2.059437025,0.82377481,135.1443474,187.4909229,171.5416074,81.03799061,75.66416444,NA,109.5281923,21.02321971,24.88204766,2.961804588,77.75464238,13.81004467,1.113546541,NA,1.609542069,2.258481922,26.24381681,4.046187019,-0.883837031,2.652900944,1.548020521,6.691923678,1.624086297,2.04088039,0.129230756
summer,FR,B128,1.649903642,69.50927649,37.2220068,3.609786073,77.76326563,11.23277723,1.064809102,29.8461324,12.60584911,3.294161595,1,2,11,0.153846154,0.086549332,0.16160227,7,98,0.5,0.16983871,8.495833333,4.062626263,8,4.637931034,6.5,27.96551724,12.25,7.928787879,4.85,5.083333333,0.205,0.98121,1.519412927,1.744903609,1.222427037,1.725550844,1.338413904,1.442188237,1.481885402,4.645290579,14.82372718,8.235403988,0.823540399,3.294161595,2.470621196,0.411770199,2.058850997,0.823540399,132.6637055,227.7780871,141.109512,87.16643245,68.4247093,NA,113.174322,25.86092229,17.5118797,47.09520799,40.69639325,0.872529736,1.116825648,NA,0.552517588,2.252688435,22.90692367,3.834058512,-1.420458866,1.326082429,1.9809175,5.298106759,1.73687205,1.561628278,-0.018979574
summer,W,B129,1.63890497,72.15556047,37.03422701,3.036316,76.3044446,10.65388,1.064809102,29.90872567,12.66156797,3.294627896,1,2,3,0.4,0,0.13319856,8,210,0.1,0.390151515,3.375,6.549494949,1.1,2.5,32,30.44444444,5,6.893939394,NA,7.579545455,0.29,1.65,1.505508171,1.755485501,1.205059089,1.728507767,1.335108807,1.442188237,1.496152926,4.622969136,14.00216856,7.824741254,0.823656974,3.294627896,2.470970922,0.411828487,2.059142435,0.823656974,121.0170268,214.4401713,140.3765369,88.76497018,64.45200586,NA,115.4993299,25.09369256,1.488835358,41.72739677,21.42375087,0.943419028,1.127635341,NA,0.588749038,2.216617442,36.59883544,1.351527507,-0.834900404,1.744926367,1.064776191,5.502277563,1.638323534,1.926268026,0.493326798
summer,FR,B130,1.523513158,92.21941503,34.09559992,0,58.09450844,4.055898755,1.064809102,38.52561102,11.84894098,2.917824274,0,0,6,0,0,0.160837147,0,26,0,0.49,0,25.37916667,0,14.02142857,0,68.57142857,0,8.1875,0,14.8375,0,31.962825,1.492938583,1.73226356,0,1.724583861,1.46482757,1.442188237,1.575846218,3.845751262,13.75545729,10.00396894,0,3.334656313,2.084160196,0.416832039,2.917824274,1.250496117,84.3906129,163.4562636,0,109.9619557,94.61401489,NA,113.8437556,84.28649307,1.670042013,56.95927223,0,0.85459391,23.80918993,NA,0.601907382,3.479255688,9.685097666,2.529324241,-0.651104038,2.849455351,4.149841676,7.699642248,1.759158366,2.523198279,3.128182537
summer,R,B131,1.519629116,91.99400692,33.67626124,0,57.59448595,3.53308219,1.064809102,39.92871319,11.87680041,2.92070504,0,0,11,0,0,0.170973084,0,178,0,0.4490625,0,92.37760417,0,6.25,0,47.41666667,0,4.14375,0,2.691666667,0,0.922986667,1.477175775,1.718553462,0,1.671109728,1.40897039,1.442188237,1.573012672,3.919035598,14.18628162,10.84833301,0,3.755192195,1.668974309,0.417243577,2.92070504,1.251730732,88.10321851,164.4351944,0,123.8476263,88.67534596,NA,107.8144705,86.12946996,3.525698853,53.99667903,0,25.41758682,12.95568066,NA,0.511069298,9.125202476,33.09480705,3.834058512,-0.722762394,3.797086291,2.492351849,6.643682611,1.258563774,0.966049662,-0.080333474
summer,R,B132,1.527332749,90.71283498,33.79384974,0,55.24995215,2.091266263,2.325719643,41.7529631,12.08954514,2.940977139,1,1,4,0.2,0,0.175526913,12,138,0.9,0.76,4.333333333,125.1333333,NA,7.75,NA,43.5,2.5,3.4375,20,3.75,1.998,0.246475,1.466382759,1.71336265,0,1.684095126,1.764612363,1.408330115,1.60656694,3.931627911,15.54516488,11.34376896,0,3.781256322,0.840279183,0.840279183,2.940977139,1.260418774,94.13964792,158.3958578,0,126.9958287,118.0305575,11.92445163,101.1386665,86.39322395,4.685819335,52.69086794,0,15.72272259,7.919512071,0.056746396,0.486316204,6.827954862,28.31599683,1.804490662,-0.264874599,4.00584519,2.892645038,6.411165075,1.110453604,1.279026338,-1.461019633
summer,FR,B133,1.522604682,93.14565061,32.61796473,0,52.99695647,2.004793488,2.744334707,42.62782155,11.77006623,2.942318934,3,3,2,0.6,0.047367019,0.131211052,10,27,0.775,0.096923077,12.88888889,2.738461538,13.83333333,2.7,30.16666667,6,15.16666667,7.846153846,6.616666667,10.69230769,0.042579167,0.185384615,1.454617612,1.740244316,0,1.717887127,1.957064095,1.322550848,1.633130834,5.126205879,15.9725885,10.92861318,0,3.36265021,0.840662553,0.840662553,2.942318934,0.840662553,100.5075997,149.4556112,0,120.1590241,129.2214991,31.677638,98.14184075,15.54858851,4.947025605,54.04935606,0,0.73380103,14.84916862,0.357157554,0.490767544,2.536430749,9.937592271,0.788716793,-1.749640062,0.967871278,1.16924112,2.282230254,1.72957307,2.234541385,-1.773478187
summer,R,B134,1.51979813,94.9156289,31.53036155,0,51.54175354,2.504454165,2.744334707,43.41584541,11.22698826,2.942668001,0,0,5,0,0,0.071892979,0,77,0,0.3065,0,282.9375,0,1,0,10,0,1.75,0,1,0,0.0208,1.440845517,1.751399909,0,1.650714111,1.54119109,1.322550848,1.639600561,5.133917495,16.81524572,10.92990972,0,3.783430287,0.840762286,0.840762286,2.942668001,0.840762286,109.6668275,141.8958683,0,136.5674724,75.22586444,31.677638,95.51754026,22.50428372,24.60016034,54.01526771,0,37.50834071,2.497505048,0.357157554,0.480751759,2.448849865,19.6917767,2.190095388,-1.018029005,4.542534359,0,3.15269561,0.533086479,0,-4.359734663
summer,FR,B135,1.511058464,96.89292477,31.01948474,0,50.36659215,2.330784994,2.75989257,43.62063031,11.13798281,2.939591903,2,2,6,0.25,0.044610614,0.127090607,6,33,0.725,0.1765,10.33333334,32.00138889,13.5,6.673913043,27,22.65217391,14,5.826086957,8.6,6.543478261,0.0588,10.29698261,1.412551171,1.757783177,0,1.718309932,1.902242496,1.320657527,1.644294272,5.144701836,15.11790121,10.49854251,0,3.779475304,1.679766802,1.259825101,2.939591903,0.839883401,97.88376953,135.1026173,0,140.8686034,153.7830361,91.45867596,94.98647123,23.80751019,2.208459303,55.41673285,0,4.13267365,67.17501937,12.96034362,0.486753786,2.43542136,11.37703236,2.529324241,-1.396073782,3.026804352,2.611563373,4.810603072,1.516493063,1.792950939,2.176073922
summer,FR,B136,1.576725956,98.99106544,26.06014448,0,47.57666929,10.67703589,7.594769918,42.83260645,6.158381152,2.917995904,1,3,4,0.428571429,0.121364829,0.143486132,11,21,0.1716,0.398181818,6.185000001,6.212121212,1.91,7.227272727,28.6,19.81818182,5.9,12.47272727,5.625,10.52272727,0.3237,0.201090909,1.340744235,1.750378004,0,1.693513302,1.453622969,1.576710163,1.575042502,7.88418245,20.84282788,11.25512706,0,3.334852461,4.168565577,2.501139346,3.751709019,0.416856558,133.0474526,110.1806503,0,122.0720498,76.96380496,74.45905277,128.5372791,NA,58.24657541,52.82679399,0,0.810412358,2.13410802,3.081052138,40.38739676,NA,8.35583109,1.804490662,-0.81890709,1.699326958,2.759666342,4.514942776,2.040035724,2.22033475,-1.683719305
summer,R,B137,1.478099938,124.6691377,25.52466454,0.818415967,15.23150988,13.99954421,10.82031295,38.72533056,6.511508466,3.385520793,2,2,3,0.4,0.123367806,0.141101513,20,76,0.42,0.933333333,3.758333333,116.3055556,1.1,8.8,32,43.6,4,3.4,20,5.5,0.9732,18.61408,1.37736142,1.874393662,1.596559532,1.714059317,1.440625876,1.503018039,1.507889374,7.935652038,17.35079407,11.42613268,0.423190099,3.808710892,5.07828119,2.962330694,3.385520793,0.423190099,91.39634841,104.0998861,NA,105.6700617,78.33844486,65.74516856,72.85907002,NA,4.582230373,52.67985329,NA,9.824616888,2.097861331,0.615753321,0.514847639,NA,19.53001935,1.351527507,-0.068377753,3.955985511,3.142357623,6.417290679,1.101607691,1.634114975,2.681802417
summer,R,B138,1.468720412,125.1051197,26.48671938,0.818415967,13.33164152,13.89787538,11.24326974,37.06208644,6.528513572,3.411897363,0,0,5,0,0,0.186586296,0,156,0,0.545454545,0,139.0525641,0,6.6,0,87.8,0,3.525,0,1.77,0,5.104444444,1.365651878,1.881002241,1.596559532,1.716223759,1.440690845,1.467410436,1.759118523,7.891358531,17.48597399,11.5151536,0.42648717,3.838384534,5.117846045,3.411897363,3.838384534,0.42648717,91.73142465,103.3014088,NA,105.4879218,79.83504311,80.90282246,88.87726624,NA,16.03785708,52.68903776,NA,35.74311965,3.769828185,5.463490856,15.73801804,NA,30.52991345,2.190095388,-0.560786934,4.07721543,2.591156111,8.46603381,1.130660444,0.562906117,1.552930359
summer,FR,B139,1.47116037,124.2458191,27.29102473,0.818415967,12.72886477,13.97313202,11.52982388,35.87860341,6.55564938,3.433162057,1,1,11,0.083333333,0,0.154507329,4,177,0.13,0.225697674,6.166666667,5.460507246,8,5.776470588,7,32.03529412,20,10.74347826,18,5.932608696,0.2,1.18526,1.37275091,1.886716277,1.596559532,1.687801146,1.438300802,1.477846734,1.572267215,7.874287179,17.59495554,11.58692194,0.429145257,4.720597829,5.149743086,3.433162057,4.720597829,0.429145257,91.70894369,106.6623634,NA,108.1156362,78.71841816,81.32397924,115.3850105,NA,1.941261995,52.69490755,NA,9.24116638,2.248628753,4.970648316,1.436884668,NA,32.98121785,3.834058512,-1.234331137,1.587321163,2.35249567,5.626902447,1.942807597,1.703513041,0.169098484
summer,FR,B140,1.480861811,122.9997428,27.6998709,0.818415967,13.17823375,14.06394652,11.67129189,35.76788931,6.561076542,3.437009763,1,2,3,0.4,0.059767641,0.074134302,54,88,0.194444444,0.117586207,14.59876543,2.920689655,10.37037037,3.705172414,36.11111111,6.517241379,19.25925926,8.262068966,16.85185185,8.271551724,0.2,0.144827586,1.368226569,1.89132537,1.596559532,1.567732433,1.438441362,1.488256415,1.597210159,7.874287179,18.04430126,11.59990795,0.42962622,7.303645746,5.155514644,3.007383543,4.725888424,0.42962622,94.70617362,109.810254,NA,134.6799526,77.43795711,64.2951666,120.6718382,NA,2.866697399,52.69694831,NA,75.99291999,1.765734351,0.926145778,4.996704515,NA,21.41632039,1.351527507,-1.641607105,1.027153579,1.626915581,2.415416177,1.765428699,2.005049922,-2.048671213
summer,FR,B141,1.500871563,120.8368381,28.00523919,0.818415967,14.7550051,14.16814803,11.86703151,36.01536788,6.576634405,3.432847578,1,1,12,0.076923077,0,0.098198638,6,257,0.8,0.163648649,16.66666667,2.777360179,12,6.074496644,9,47.08053691,20,4.061409396,5.2,4.317114094,0.03,0.356131897,1.344092732,1.867599051,1.596559532,1.45294291,1.436347112,1.497075682,1.443576143,7.89586931,21.02619141,12.01496652,0.429105947,4.720165419,5.149271367,3.00374163,4.291059472,0.429105947,111.9797702,116.1962474,NA,79.7467706,76.05934006,61.13280085,114.7081038,NA,38.5269069,51.47483299,NA,3.259495908,1.55168884,0.715401337,0.643289802,NA,41.3615685,4.046187019,-1.443761794,0.980876443,2.441385967,6.624297856,1.242885774,1.410388256,-1.065103653
summer,FR,B142,1.519528356,119.0046283,28.2002552,0.818415967,16.79995958,14.01582569,12.11957543,35.34457071,6.740896495,3.432826259,1,2,8,0.2,0.078427098,0.127251011,26,166,0.217,0.159047619,17.55,3.585238096,11.2,4.385507246,46.3,36.63768116,19,7.761428571,16.45,3.58,0.2,1.132941176,1.391593872,1.889292917,1.596559532,1.400737455,1.438306436,1.504781684,1.542526168,7.925355829,18.45144114,12.01489191,0.429103282,3.861929542,5.149239389,3.003722977,4.291032824,0.429103282,102.0023622,119.0625934,NA,57.54418906,78.10730554,57.5646731,121.0578695,NA,6.426560754,51.46024643,NA,0.800077121,1.962459886,0.563976867,1.825040064,NA,31.71343122,3.112687167,-1.461508947,1.21377841,1.89029367,5.963369984,1.721994988,1.235549789,0.124350847
summer,FR,B143,1.515633789,119.9026426,28.20459693,0.818415967,17.07638301,13.85011636,12.11957543,34.45958156,6.79010276,3.430216737,1,3,9,0.25,0.130322492,0.11874964,16,176,0.170666667,0.329,8.617222222,15.09891304,2.658333333,3.7,31.33333333,39.95555556,7.25,5.728888889,9,4.301111111,0.467166667,0.326595745,1.482125934,1.868522314,1.596559532,1.391397833,1.436275399,1.504781684,1.479042476,7.936081659,19.29496915,12.00575858,0.428777092,3.858993829,4.716548014,3.001439645,4.287770921,0.428777092,108.6617182,121.3273786,NA,60.59009786,71.29824,57.5646731,122.364901,NA,17.52758956,51.45074802,NA,0.83522963,1.459580311,0.563976867,6.05005119,NA,32.8673588,3.369773724,-0.965456812,2.440083909,1.6247918,6.18698257,1.504115723,1.40693607,-1.157454191
summer,FR,B144,1.505227604,122.0948541,27.99366125,0.818415967,16.67549668,13.85011636,12.11957543,33.79421155,6.932294394,3.414737463,0,0,8,0,0,0.139916581,0,273,0,0.236021505,0,3.595959596,0,3.348484848,0,36.22222222,0,6.038383838,0,5.35959596,0,0.119486957,1.385365776,1.858921979,1.596559532,1.521166906,1.436275399,1.504781684,1.437585341,7.886976818,18.78105604,12.3784233,0.426842183,4.268421828,4.695264011,2.98789528,3.841579646,0.426842183,107.3158443,126.6004506,NA,75.49425107,71.29824,57.5646731,110.2958904,NA,27.56440408,54.09575295,NA,2.762150494,1.459580311,0.563976867,0.84601508,NA,42.89758567,3.112687167,-1.20378122,1.216474136,1.475462446,5.934326295,1.542703319,1.610352986,-2.265901081
summer,FR,B145,1.471355873,128.3675675,27.03667176,0.818415967,15.44389281,13.85011636,12.11957543,31.95440377,7.123330482,3.37960614,1,1,13,0.071428571,0,0.169138524,25,78,0.13,0.241081081,6.166666667,5.178297872,8,4.740697674,7,37.09302326,20,5.840425532,18,4.953191489,0.2,3.4852,1.406144095,1.865216674,1.596559532,1.506300403,1.436275399,1.504781684,1.440202427,7.838968363,16.47557993,11.82862149,0.422450767,3.802056907,4.646958442,2.957155372,3.802056907,0.422450767,95.92551893,126.7681636,NA,75.0181793,71.29824,57.5646731,105.5121788,NA,2.960066123,51.47746129,NA,5.321105249,1.459580311,0.563976867,0.801973627,NA,19.85265412,4.247365931,-1.189169071,1.54089594,2.016851679,5.994923209,1.518298411,1.537702717,1.202907146
summer,FR,B146,1.461298672,130.3730846,26.40133204,0.818415967,15.49237545,13.88050846,12.11957543,31.28252117,7.153722586,3.368115644,2,2,4,0.333333333,0.062845799,0.137129578,14,179,0.198888889,0.464666667,6.666666667,14.83888889,9.333333333,7.6,11.22222222,78.53333333,18.5,2.766666667,17,1.706666667,0.181111111,1.293866667,1.398268745,1.861315751,1.596559532,1.475696652,1.476771791,1.504781684,1.451918874,7.830422082,15.99854931,11.78840475,0.421014455,3.368115644,5.052173465,2.947101188,3.789130099,0.421014455,93.30063864,130.6139259,NA,60.72924263,80.0998523,57.5646731,104.8520516,NA,2.499588469,57.08746413,NA,1.069803327,5.854998171,0.563976867,1.03623916,NA,33.20812854,1.804490662,-0.694899577,2.426093809,2.855126504,8.114108342,0.932176342,0.527461985,0.255654096
summer,R,B147,1.406708649,137.6270287,24.72216825,0.818415967,12.25127455,13.85011636,12.11957543,30.20323964,7.082084053,3.35185368,0,0,7,0,0,0.149793203,0,109,0,0.394615385,0,37.23878205,0,5.772,0,52.36,0,2.953,0,2.796,0,0.600786667,1.41989124,2.005716591,1.596559532,1.598298195,1.436275399,1.504781684,1.468977121,7.830867638,16.34028669,10.05556104,0.41898171,3.77083539,4.60879881,2.93287197,3.35185368,0.41898171,96.45411962,126.9446814,NA,104.8836016,71.29824,57.5646731,82.8256417,NA,3.367008874,56.9543158,NA,40.74862622,1.459580311,0.563976867,5.05578314,NA,24.47453996,2.83428624,-0.825980326,3.140979996,2.351138768,6.917669408,0.986412213,1.002207612,-0.517383522
summer,FR,B148,1.41560208,136.2145195,25.42480477,0.818415967,12.14381676,13.85011636,12.11957543,30.92143402,7.095109241,3.353063429,0,2,6,0.25,0.186665042,0.144006123,20,134,0.566666667,0.350795455,44.08888889,12.99925094,15.33333333,8.801123596,138,57.98876404,6.666666667,3.352247191,1.666666667,4.212359551,0.1795,0.275322727,1.346295579,1.873222228,1.596559532,1.534292681,1.436275399,1.504781684,1.486609275,7.81604594,19.69924764,11.735722,0.419132929,2.9339305,4.610462215,2.9339305,3.353063429,0.419132929,115.0489677,136.4758373,NA,78.98233449,71.29824,57.5646731,84.41772344,NA,50.40035026,54.73634306,NA,2.096148617,1.459580311,0.563976867,3.33358047,NA,27.80785729,2.529324241,-0.917010126,2.31885678,3.142613684,7.207250407,1.090175838,1.387542291,-1.341032461
summer,R,B150,1.322265882,147.209587,22.83025972,0.818415967,12.51865272,15.23042445,12.92098629,16.15629822,7.091852944,3.407496394,0,0,2,0,0,0.048499254,0,82,0,0.65,0,35.14285714,0,19.03571429,0,280.8571429,0,2.5,0,1.514285714,0,16.71974286,1.42951365,2.089215304,1.596559532,1.477879604,1.440493114,1.507858258,1.597612561,7.25448363,17.03748197,9.796552133,0.425937049,3.407496394,5.96311869,3.407496394,2.981559345,0.425937049,102.8061636,114.1909868,NA,75.18102651,79.05986812,58.9122089,57.38693421,NA,3.792642625,39.98217454,NA,9.575139732,1.413928615,0.504929575,0.896092689,NA,20.48767672,0.788716793,-0.407534322,3.097506375,4.89754494,12.81223039,0.846600898,0.410669007,2.591453724
summer,R,B151,1.174485667,158.3302029,22.42466985,0.818415967,10.04965601,14.58061231,12.54976844,6.097596943,6.89285702,3.452088345,0,0,2,0,0,0.075933842,0,95,0,1.65,0,7.604166668,0,7,0,9.25,0,7.9375,0,7.75,0,0.685,1.493535113,2.385120484,1.596559532,1.41391112,1.46625434,1.513842074,1.540278425,7.001404001,18.55497485,7.335687732,0.431511043,3.020577301,6.041154603,3.883599388,3.020577301,0.431511043,104.3459978,87.81199967,NA,71.26899685,81.46691568,74.53091695,122.8451886,NA,7.851279157,2.606835382,NA,10.03691751,1.401128312,1.051295514,44.24885046,NA,22.46674376,0.788716793,0.534838329,1.872628001,2.699805049,3.012257079,1.73763637,1.946354496,-0.382663273
summer,R,B152,1.146830193,160.1323824,22.24231722,0.818415967,9.532266602,14.22820861,12.53782869,4.889510774,6.882726318,3.459255172,0,0,3,0,0,0.179904182,0,180,0,0.8,0,233.4333333,0,5.333333333,0,28.66666667,0,2.666666667,0,3.5,0,10.35893333,1.493050921,2.377630089,1.596559532,1.445781905,1.477816989,1.516552901,1.549361688,6.97028467,18.59349655,7.35091724,0.432406896,2.594441379,6.486103447,3.891662068,3.026848275,0.432406896,103.3657743,88.96600399,NA,55.73378269,92.08439732,74.68383502,127.4072963,NA,2.833007694,2.594277013,NA,1.033991546,4.026384081,1.066519143,46.3666062,NA,33.32118445,1.351527507,-0.216793845,4.419151154,2.214365053,5.357170401,0.901268409,1.214334133,2.181288179
summer,FR,B153,1.241925545,154.8340254,21.94707963,0.818415967,13.25204315,14.8827243,12.22630961,9.444346585,7.076656892,3.411781541,0,1,4,0.2,0,0.19612167,2,39,0.985,0.57,22.5,13.73333333,4,9.5,5,42.2,16,21.83333333,20,16.5,0.32,5.9386,1.437423285,2.345297982,1.596559532,1.384305667,1.44807988,1.531915676,1.471088526,7.066802195,17.91185309,8.10298116,0.426472693,2.985308849,6.823563082,3.411781541,2.558836156,0.426472693,88.24834062,101.7584016,NA,44.37105146,83.22402759,67.08948178,79.56006754,NA,2.202182794,3.406061017,NA,0.861758193,1.936147166,0.746343011,14.42211175,NA,12.70995438,1.804490662,-0.522971941,2.363502068,3.297758246,6.330567646,2.38296885,2.615756421,1.689567506
summer,R,B154,1.233400118,155.5066317,21.77956124,0.818415967,13.80344277,14.08927328,12.22630961,9.024646089,7.041923058,3.414568716,0,0,5,0,0,0.121795027,0,41,0,0.608695652,0,53.63550725,0,4.19047619,0,132.4285714,0,5.869047619,0,2.661904762,0,0.91,1.431637266,2.363348049,1.596559532,1.385605072,1.540830405,1.531915676,1.547223555,7.059160241,19.20694903,8.109600701,0.42682109,2.987747627,7.255958522,3.414568716,2.560926537,0.42682109,90.75836309,103.2351005,NA,41.04326381,101.5664162,67.08948178,80.4280432,NA,3.595221738,3.35330829,NA,0.849623782,21.4684481,0.746343011,2.878824043,NA,13.1347615,2.190095388,-0.465733524,3.410210592,1.817814391,9.854518887,1.521886649,0.95546514,-0.094578019
summer,W,B155,1.258989947,153.0079665,21.66957076,0.818415967,15.10849422,14.64139652,12.22630961,9.677714533,6.99597309,3.416673967,2,3,6,0.333333333,0.072196558,0.099370859,46,212,0.189444444,0.464356436,3.407407407,8.693069307,3.164705882,3.975308642,33.58823529,18.07407407,6.361111111,6.165841584,17.75,6.00990099,0.336638889,2.46927037,1.419240979,2.512001763,1.596559532,1.418903121,1.425672033,1.531915676,1.531497449,7.094666348,20.5000438,7.26043218,0.427084246,3.416673967,6.833347934,3.416673967,2.562505475,0.427084246,89.01024065,92.90129794,NA,50.55130519,93.30236929,67.08948178,69.89558658,NA,14.87439908,3.240977018,NA,1.188166929,5.656241464,0.746343011,1.773589278,NA,36.81010276,2.529324241,-0.695446729,1.985801749,1.735139048,4.317061005,1.557924458,1.715350918,0.879847623
summer,FR,B156,1.126806068,165.2335525,17.69869754,0.818415967,9.424085181,20.86490361,11.40680821,4.138029801,6.890324344,3.383024077,0,2,7,0.222222222,0.190026555,0.174142945,15,45,1.6,0.385,30.43333334,8.9225,8.875,7.95,20,37.1,16,13.075,48.5,11.655,14.31335,0.34442,1.482743435,2.644852487,1.596559532,1.455708459,1.42446739,1.54047012,1.522343183,7.010276432,21.9896565,6.766048155,0.42287801,2.537268058,5.920292135,3.383024077,1.268634029,0.42287801,93.33087149,104.4818346,NA,80.73094594,206.1134296,72.64142053,7.222739944,NA,19.49645866,3.920831337,NA,9.348757929,5.98891079,0.684488197,0.225873491,NA,13.95908314,2.83428624,-0.84528896,2.007690605,2.941909308,5.995404431,2.070232971,2.310955203,-1.100715663
summer,W,B157,1.124268346,166.3012561,17.46134967,0.818415967,9.415401723,21.7545963,11.04861555,4.154311285,6.9257818,3.363044029,0,2,5,0.285714286,0.000802381,0.091677557,6,76,0.316666667,0.418,5.155555555,30.68666667,3,10.54166667,7,105.0833333,5,3.84375,2.05,3.625,0.1795,1.132820833,1.440337638,2.645367491,1.596559532,1.441948707,1.42242056,1.551820005,1.520227768,7.009339141,21.85978619,6.726088058,0.420380504,2.101902518,5.88532705,3.363044029,1.261141511,0.420380504,91.68614071,106.0640553,NA,61.18660237,216.4040348,77.13764551,6.996721425,NA,14.40942113,9.684224776,NA,11.33976234,6.280168619,0.789749602,0.228765064,NA,19.53001935,2.190095388,-0.780433859,2.994958098,3.515197413,9.054907802,1.199576295,1.247265925,0.124245412
summer,W,B158,1.138200491,162.5170772,16.53402866,0.818415967,9.276104576,32.95083064,7.123692292,3.88005872,6.806746056,3.334626139,2,3,5,0.375,0.084749661,0.143962812,40,171,0.59375,0.370113636,8.166666667,6.533333333,20,5.817307692,100,39.57692308,2.1375,8.366477273,12.975,9.734090909,2.07896875,4.017038462,1.429482827,2.758253259,1.596559532,1.352280037,1.439673051,1.414175944,1.49999639,6.565174165,22.9255547,5.418767475,0.416828267,1.667313069,5.001939208,3.751454406,1.250484802,0.416828267,97.45210518,98.46796351,NA,26.95250887,246.9129607,84.49485831,15.85183041,NA,30.36929857,3.299023394,NA,0.316763591,9.635910599,1.873426303,0.236486269,NA,32.29393833,2.190095388,-0.875898581,1.742800384,2.364857517,6.162175285,1.774097296,2.150945083,1.334116645
summer,W,B159,1.135488838,162.0535976,16.79453242,0.818415967,8.761247847,34.95851861,6.571207243,3.658630528,6.835329107,3.327074561,0,0,6,0,0,0.157896287,0,184,0,0.897159091,0,17.01818182,0,11.00568182,0,118.9318182,0,7.363636364,0,2.139204545,0,1.233031325,1.493837594,2.804283054,1.596559532,1.346702565,1.449646647,1.429747406,1.565677713,6.564995177,21.21010033,5.406496162,0.41588432,1.663537281,4.990611842,3.327074561,1.663537281,0.41588432,93.67939203,98.23554265,NA,39.62610284,254.5262293,88.69673511,66.2222533,NA,13.44838088,6.796224149,NA,0.579070077,6.526421145,4.614930038,3.471140628,NA,33.77079368,2.529324241,-0.107005357,2.535925632,3.607361793,9.476911168,1.685067459,0.746159045,0.208164726
summer,W,B160,1.13769201,161.5257157,17.04020193,0.81045613,8.12554632,36.90252789,6.829178324,3.356518533,6.845821619,3.313507974,0,1,8,0.111111111,0,0.122275075,20,211,0.55,0.494666667,5,9.808222222,18,5.946666667,200,43.34666667,1.2,5.92,2,2.873333333,0.55,1.360250704,1.495173714,2.882155555,1.596559532,1.375565625,1.402338661,1.433163484,1.620353421,6.560035761,21.53780183,4.970261961,0.414188497,1.656753987,5.798638955,2.485130981,1.656753987,0.414188497,100.2105692,89.57200953,NA,57.91133384,283.844165,55.89593845,78.22629609,NA,23.5017382,3.433489213,NA,1.959763083,24.14680238,0.766921307,2.938684342,NA,36.70457424,3.112687167,-0.643220211,2.086834058,2.403630588,6.401752212,1.528223751,1.028105754,0.304846611
