season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverEbox,RRatiobox,HeightEbox,LeafSEbox,InDEbox,InNEbox,FlowerDEbox,FruitLEbox,SeedEbox
spring,FR,B168,1.465631053,125.1532406,26.81524356,0.818415967,12.73465375,13.8682069,11.34349133,36.54903877,6.535026166,3.421474552,1,3,5,0.375,0.056639559,0.152465218,46,51,0.2343,0.157575758,13.09533333,2.952525253,4.1625,5.433333333,36.65,16.76666667,8.9,5.727272727,9.55,5.287878788,0.53675,0.280608571,1.447124744,1.882523115,1.596559532,1.75979032,1.435381447,1.477967307,1.687242973,7.878795239,17.53505708,11.54747661,0.427684319,4.704527509,5.132211829,3.421474552,4.704527509,0.427684319,91.93783961,104.2626622,NA,123.6645555,80.28903954,81.93241916,110.0745516,NA,5.22336405,52.6916399,NA,50.36803631,6.148092534,3.073396918,34.13049455,NA,3.902878262,-1.117237537,-1.461733275,4.051348038,1.386202273,4.173851578,1.807230088,2.886685801,-0.673228085
spring,FR,B169,1.470755051,124.2888746,27.28523576,0.818415967,12.70136716,13.96263951,11.52946206,35.88403057,6.554563948,3.433114082,1,1,10,0.090909091,0,0.13572762,80,69,0.13,0.158181818,6.166666668,3.626518518,8,8.154761905,7,25.4047619,20,3.831111111,18,3.008888889,0.2,0.906769231,1.342150345,1.886831066,1.596559532,1.696094142,1.43899243,1.477846734,1.573206936,7.870670441,18.88212745,11.58676003,0.42913926,4.720531863,5.149671123,3.433114082,4.720531863,0.42913926,98.80674638,106.6308368,NA,108.6555333,78.8710869,81.32952469,115.1675632,NA,27.43856731,52.69504552,NA,8.06671506,2.363986572,4.918478058,1.481582376,NA,4.479455327,-3.328298414,-2.061175599,2.493048906,1.995308734,2.105547996,2.315577299,3.975610178,-1.981395125
spring,FR,B170,1.503534075,120.5640327,28.04540019,0.818415967,15.00176004,14.10121303,11.96218775,35.86594003,6.605217456,3.434004506,1,1,4,0.2,0,0.13751647,20,73,0.13,0.217307692,6.166666667,15.56410256,8,4.947368421,7,9.368421053,20,6.695652174,18,6,0.2,0.734782609,1.406848502,1.870292501,1.596559532,1.455706804,1.436272376,1.498652396,1.448593314,7.954837949,18.45777422,12.01901577,0.429250563,4.721756196,5.15100676,3.004753943,4.292505633,0.858501127,99.36434975,117.0401482,NA,79.62378744,76.93377339,59.71997929,115.4571732,NA,3.410578973,51.47242913,NA,5.286086965,1.658130772,0.64410666,0.68412319,NA,3.041055791,-1.998500785,-2.061175599,2.493048906,1.995308734,2.105547996,2.315577299,3.975610178,-1.981395125
spring,FR,B171,1.519564323,119.095081,28.26429571,0.818415967,17.05720704,13.92284032,12.11957543,35.00446858,6.745961846,3.433066108,2,3,10,0.230769231,0.08570376,0.158254658,72,67,0.153095238,0.168666667,5.412698414,4.276333333,7.452380952,4.647619048,10.07142857,27.52380952,17.8452381,8.52,15.95238095,4.86,0.170519048,0.338893333,1.486953618,1.881164761,1.596559532,1.397740053,1.442510782,1.504781684,1.61034245,7.925355829,18.8818636,12.01573138,0.429133264,3.862199372,5.149599162,3.003932845,4.291332635,0.429133264,104.9634137,119.9270351,NA,57.89088191,79.45905803,57.5646731,122.1901632,NA,8.526214553,51.45333928,NA,0.811997193,3.042201291,0.563976867,3.555007018,NA,4.369433204,-1.785038959,-1.894415683,2.260390727,1.929967476,2.536864948,2.248408761,3.756809728,-2.224676223
spring,FR,B172,1.494855268,124.1018185,27.76897676,0.818415967,16.23083124,13.85011636,12.11957543,33.20843991,7.031068735,3.402384111,0,2,9,0.181818182,0.128951856,0.206079037,18,134,0.177272727,0.386,0.647272727,15.05308642,4.909090909,9.820754717,8.545454545,79.11320755,4.318181818,15.4475,11.45454545,8.79125,0.335227273,0.521298667,1.41369933,1.873517098,1.596559532,1.536148531,1.436275399,1.504781684,1.436650236,7.859222107,17.43721857,11.90834439,0.425298014,4.252980139,4.678278153,2.977086097,3.827682125,0.425298014,100.8830136,123.9014152,NA,80.10771476,71.29824,57.5646731,108.97905,NA,8.502447417,51.51712203,NA,3.027763451,1.459580311,0.563976867,0.742770226,NA,2.932548375,-2.145144565,-1.745118222,-0.405208955,1.541514747,2.34051002,1.286091825,3.184415341,-1.256844799
spring,FR,B173,1.447790682,132.1499373,26.15312985,0.818415967,14.54153674,13.85047817,12.11957543,30.96557493,7.140697399,3.365029871,2,4,6,0.4,0.128966854,0.154149574,110,90,0.186666667,0.116774194,9.597666667,2.890908602,6.220833333,3.720930233,21.86666667,24.53488372,14.425,5.7,13.76666667,3.774193548,0.363883333,0.53959,1.389992347,1.864879106,1.596559532,1.543172178,1.396114374,1.504781684,1.465595698,7.824729273,15.98389189,11.77760455,0.420628734,3.365029871,5.047544806,2.944401137,3.785658605,0.420628734,93.37143964,131.9403624,NA,68.94816477,80.5640443,57.5646731,102.6561844,NA,16.74934354,54.73392834,NA,2.022262155,31.52840585,0.563976867,2.245021844,NA,4.812704391,-1.034646629,-1.692595569,3.361166587,1.762678536,3.498991946,2.119290569,3.497233808,-1.150144926
spring,FR,B174,1.450617813,131.4172705,26.62348386,0.818415967,14.20288186,13.85011636,12.11957543,31.2868629,7.122245049,3.369260149,1,2,11,0.153846154,0.122092025,0.121362136,15,176,0.1475,0.342474227,4.863333333,7.436792453,7,4.466019417,6.25,19.84466019,16.25,3.902830189,15,2.733962264,0.279,1.458917073,1.39175108,1.863729694,1.596559532,1.545513213,1.436275399,1.504781684,1.467686253,7.832032337,16.00398571,11.79241052,0.421157519,4.211575186,4.632732705,2.94810263,3.790417668,0.421157519,93.33588194,128.7594005,NA,95.93258295,71.29824,57.5646731,102.4154592,NA,16.8265693,51.49225885,NA,35.97393512,1.459580311,0.563976867,2.311404532,NA,2.745051127,-2.411105053,-1.932360098,2.076796155,1.87210606,1.973728253,2.192191418,3.647395694,-1.503753067
spring,FR,B176,1.391871924,138.7222299,24.55971521,0.818415967,10.70923704,13.85011636,12.11957543,30.3902958,7.051691949,3.35822227,1,2,6,0.25,0.070868424,0.130950403,16,118,0.483333333,0.363125,7.644444443,3.657291667,8.666666667,4.9453125,19.66666667,12.875,5.5,3.665625,3.833333333,5.94375,0.129666667,1.52934375,1.402489369,2.034734586,1.596559532,1.610305455,1.436275399,1.504781684,1.436091035,7.816909253,15.95155578,10.49444459,0.419777784,2.938444486,4.617555621,2.938444486,2.938444486,0.419777784,93.50574125,131.679868,NA,93.59317409,71.29824,57.5646731,66.73408231,NA,2.010460169,57.22335622,NA,9.276915743,1.459580311,0.563976867,0.625277958,NA,2.811382666,-1.669058646,-0.729698149,2.898816648,2.068845261,3.363845573,1.468013719,1.552490854,-2.665809599
spring,FR,B179,1.280943782,150.9492632,21.67644517,0.818415967,15.02238326,14.16489173,12.22630961,12.01501212,7.013340007,3.420468909,0,1,4,0.2,0,0.170046183,4,50,0.2,0.270833333,0.325,3.913888889,4,10.625,4,16.875,4.5,9.458333333,4.5,5.595833333,0.38,0.248892308,1.457843151,2.367823047,1.596559532,1.426805934,1.418021262,1.531915676,1.437122224,7.078797122,20.09525484,8.123613658,0.427558614,3.420468909,6.840937818,3.420468909,3.420468909,0.427558614,89.14249963,104.2150758,NA,51.77610049,95.01659816,67.08948178,78.62823347,NA,2.622767829,4.434478872,NA,1.371338595,5.645133815,0.746343011,44.20296201,NA,1.395947979,-1.998500785,-1.622459127,-0.939045252,1.348558832,1.466089226,1.317669824,1.76872906,-1.094646934
spring,FR,B181,1.14500966,161.6183392,16.70950689,0.818415967,9.463160745,33.49752672,6.762605142,4.098592427,6.832796431,3.336100301,2,3,14,0.176470588,0.085414558,0.17990212,20,145,0.561111111,0.363548387,6.111111111,10.95833333,9.375,8.777777778,41.875,50.24074074,4.055555556,6.518548387,5.216666667,4.640322581,0.337680556,0.798986667,1.464024505,2.764821159,1.596559532,1.356518278,1.446258333,1.431569738,1.59133041,6.565389865,22.51867703,5.42116299,0.417012538,1.668050151,4.587137914,3.753112839,1.668050151,0.417012538,96.60511343,98.15389363,NA,22.83083231,237.7523468,93.11611284,59.979008,NA,20.01866242,3.46477998,NA,0.261889362,6.81504089,3.442147963,4.342558979,NA,3.041055791,-2.191828592,-0.579509029,2.476578322,2.140793145,4.352580046,1.237597384,1.974578788,-1.2472708
spring,W,B182,1.13873861,161.2453123,17.0861519,0.789471105,8.011575927,37.32331382,6.909500315,3.300437863,6.847268862,3.312450649,0,1,6,0.142857143,0,0.177465162,6,76,0.15,0.4512,0.28,7.564,6,8.46,14,26.72,3.5,8.42,18,5.742,0.1183,0.482733333,1.522831186,2.878170643,1.623467839,1.410454318,1.432727029,1.438108686,1.547201115,6.557753397,20.70281656,4.968675974,0.414056331,1.656225325,5.796788636,2.484337987,2.070281656,0.414056331,97.2077998,89.48801247,NA,61.52149539,284.8048847,55.13232815,105.6870766,NA,13.63962244,3.422528343,NA,3.095920313,7.643288962,0.768121182,56.44493378,NA,1.807907781,-2.5328394,-1.915229645,-1.039408697,1.729058272,2.938327724,1.121560067,3.975610178,-2.820462182
spring,FR,B187,1.146836188,142.8222696,11.3796724,0,0.62774169,46.01943573,11.1781438,9.234134526,5.205009768,3.090966151,1,1,4,0.2,0,0.099876855,2,83,0.8,0.208461538,6.666666667,1.735042735,20,4.289473684,100,7.078947368,3,6.269230769,6.9,7.435897436,0.047875,0.338358974,1.515658178,2.748279823,0,1.732134597,1.467079076,1.395513295,1.462313195,6.526403848,25.61086239,4.857232523,0,0.441566593,6.181932302,3.090966151,2.207832965,0.441566593,93.88415511,78.02993384,0,NA,233.5829928,85.58413729,47.39697655,NA,19.19254055,30.22706534,0,NA,6.274794624,35.55032435,0.808540491,NA,0.695555006,-1.998500785,-0.223392702,2.636993602,2.823203625,5.567997134,0.996806682,2.38205524,-4.551312834
spring,FR,B188,1.16322745,145.6277503,12.40938586,0,3.410428338,40.15375949,10.90823297,7.938851962,5.152185395,3.102828705,1,2,11,0.153846154,0.167362752,0.170914722,9,139,0.14,0.238243243,3.223333333,11.692,7,4.959459459,10.5,14.77027027,11.75,9.061486486,18,6.256756757,0.15915,0.25185625,1.327115446,2.78658278,0,1.377186021,1.47882086,1.320239173,1.498964216,6.536714634,31.02828705,4.875873679,0,1.773044974,3.989351192,3.546089948,2.216306218,0.443261244,106.718007,51.0378745,0,99.28380364,188.4747302,121.6646997,75.91498283,NA,47.75013597,2.156075671,0,52.16455406,1.181847798,62.84380043,17.49069779,NA,2.221541328,-2.411105053,-1.98556815,1.428587216,1.87210606,2.58707874,1.990053601,3.975610178,-2.332983122
spring,FR,B189,1.196944644,143.6135498,14.80059326,0,4.507076788,38.26800175,10.90316762,7.929444882,5.223100306,3.107728047,1,2,8,0.2,0.143627889,0.167355971,10,98,0.366666667,0.331568627,2.408888889,15.91111111,10.66666667,5.15,42.66666667,19.58,3.333333333,7.93,14.3,6.3,0.094825,0.174190476,1.443247696,2.384397319,0,1.410141349,1.52511108,1.358416846,1.414465965,4.700803757,26.63766897,7.103378393,0,1.775844598,4.439611496,2.219805748,1.775844598,1.331883449,91.49287344,78.68160276,0,96.85011342,196.8420907,73.80999423,47.83398045,139.7627249,24.15882495,44.88086145,0,66.77571981,5.289161174,0.795494879,0.909084731,20.27311185,2.329299228,-1.998500785,-1.008352058,1.019982064,2.258512938,4.37784951,1.082448207,3.563421711,-3.20824067
spring,FR,B190,1.048374964,164.3916188,20.18795565,0,4.578715321,11.38329051,11.52801482,8.414271316,6.090722538,3.089490323,2,3,6,0.333333333,0.155685496,0.171077218,18,50,0.402,0.362916667,14.2,3.612,8.8,4.964,27,23.36,11.3,6.84,9.9,7.3,1.254,1.4637,1.366706456,2.377104757,0,1.303949545,1.518730382,1.308855372,1.456318888,7.391954844,25.15727834,6.620336406,0,0.882711521,3.530846083,3.089490323,2.206778802,0.44135576,97.65286161,104.0099366,0,64.53641504,68.81720487,95.53084226,45.9896659,NA,26.46356543,2.261844021,0,1.077242756,7.961590814,1.500771702,1.038417849,NA,2.932548375,-1.271585683,-0.9154682,4.243159632,2.082845017,3.771182422,1.964903068,2.944717916,0.220053899
spring,FR,B191,1.073692964,161.7435258,28.66988558,0,4.842113563,13.66631648,6.842927133,7.76916271,6.292612949,3.04577525,1,4,10,0.285714286,0.096413055,0.167283272,24,40,0.139,0.372222222,1.44,5.842592592,4.88,8.088235294,17.9,25.23529412,4.25,6.944444444,5.425,7.080555556,0.31163,0.318181111,1.396218651,1.98159549,0,1.476994896,1.371637828,1.315936102,1.263932127,4.692829163,20.0150945,8.702214999,0,1.30533225,5.221329,1.740443,1.740443,0.8702215,105.337686,131.8125343,0,102.3215017,97.52237606,109.9870094,27.52343168,122.2006447,2.822576515,32.49903402,0,11.50632232,32.39721973,1.075743286,0.530301975,1.22136925,3.229093212,-1.480866352,-1.992879237,0.387489392,1.535937013,3.244840138,1.273843206,2.030204306,-1.353652478
spring,FR,B192,1.153827379,152.2637217,33.07239906,0,8.861831242,10.09560597,7.429784205,8.299215491,7.011169142,3.083242344,0,1,7,0.125,0,0.164749009,5,127,0.15,0.264074074,0.28,4.325925926,6,7.648148148,14,25.85185185,3.5,8.481481481,18,7.619444444,0.1183,0.290638,1.393435551,2.039834611,0,2.077529884,1.346346963,1.303175582,1.320539007,5.384936593,21.58269641,7.487874263,0,2.642779152,5.285558303,2.20231596,2.20231596,0.880926384,114.6304126,102.0182743,0,167.6237489,107.3844982,114.8226689,47.17813664,115.0784987,22.28057411,2.641712114,0,113.3316217,4.049726307,1.050788979,1.170003617,1.61439544,1.622459127,-2.758195665,-1.915229645,-1.039408697,1.729058272,2.938327724,1.121560067,3.975610178,-2.820462182
spring,R,B195,1.434988728,114.0507152,41.85607917,0,17.21133843,4.823661214,12.23028953,20.15032733,7.103069078,3.21949387,0,1,7,0.125,0,0.1965709,32,87,0.208,0.385263158,14.66666666,33.52307692,3.25,6.222222222,40,25.61111111,9.5,7.486486486,10,9.094594595,0.569,1.06812973,1.441934578,2.237520588,0,1.863934044,1.395228307,1.359454775,1.566565463,5.411171207,23.91624018,5.979060045,0,4.139349262,4.599276958,2.759566175,2.299638479,0.919855392,92.25047729,120.1409253,0,123.5991672,150.8099077,75.27271727,136.9625797,115.423207,14.82158681,2.596592382,0,77.61551808,37.2041876,0.84428336,2.416624526,1.638921262,3.526492384,-2.758195665,-1.582609889,4.321187959,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,R,B196,1.421344667,116.0330764,44.21327635,0,16.5955365,4.769389598,12.23028953,19.15607133,7.057842732,3.181015952,0,2,15,0.117647059,0.144788826,0.174809761,33,203,0.183142857,0.225945946,8.500952381,16.81096491,4.428571429,5.493243243,28.85714286,25.51351351,6.928571429,4.860135135,13.42857143,4.825,0.375842857,0.25974375,1.401622134,2.143256404,0,1.874714388,1.599897716,1.359454775,1.553371685,5.429978954,22.26711166,6.362031903,0,4.089877652,4.089877652,2.726585101,2.726585101,0.9088617,92.86432298,121.1392098,0,125.991031,135.3745119,75.27271727,123.6428682,115.2593421,21.68932575,6.032849511,0,77.60869264,8.966408386,0.84428336,3.16329211,1.603749797,3.558354105,-2.863120836,-1.711978,3.110290669,1.444655376,3.858002844,1.634422051,3.454218879,-1.108676661
spring,FR,B197,1.4174885,116.0533378,45.55089078,0,15.15010246,5.278095544,12.23028953,18.71972754,7.027450627,3.181675089,0,1,4,0.2,0,0.13941771,55,46,0.208,0.977272727,14.66666667,12.44242424,3.25,11.90909091,40,113.3636364,9.5,9.363636364,10,9.5,0.569,0.702,1.448613445,2.074744962,0,1.872885371,1.377297122,1.359454775,1.450881537,5.453487828,20.45362557,7.272400203,0,4.545250127,3.636200101,2.727150076,2.727150076,0.909050025,90.02181839,132.9196385,0,152.362781,136.4470913,75.27271727,92.19606779,115.1496526,15.54653328,26.06993658,0,75.90353693,4.101969946,0.84428336,0.62174169,1.59858389,4.088710157,-1.998500785,-1.582609889,4.32118796,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,FR,B198,1.403143327,117.6474761,47.28360257,0,13.93043835,5.693816121,12.39238076,16.8441005,7.176878476,3.167869579,0,1,10,0.090909091,0,0.154408737,30,224,0.208,0.213358779,14.66666666,4.492111959,3.25,9.225806452,40,20.77419355,9.5,6.740458015,10,6.734351145,0.569,0.354077895,1.410469339,2.119510966,0,1.910430183,1.428547202,1.370940481,1.425435197,5.52981167,18.55466468,8.145950346,0,4.072975173,4.072975173,3.167869579,4.072975173,0.905105594,84.67047842,139.4815612,0,160.7238602,147.6691638,88.51124598,102.6152964,115.693155,21.33723006,6.118241211,0,77.42193772,3.830726086,2.012946468,49.65386408,1.561906734,3.459699473,-3.328298414,-1.582609889,4.321187959,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,R,B199,1.407339393,116.2971983,48.68779017,0,14.35628963,5.562478811,12.10039946,16.81479382,7.133099372,3.1681082,0,2,8,0.2,0.094595366,0.1738348,10,108,0.1616,0.511162791,3.157333334,26.76589147,5.45,9,19.2,43.79487179,4.7,7.205128205,16.4,6.676923077,0.20844,0.2964125,1.429072133,1.944623027,0,1.982244543,1.4057305,1.349523859,1.486280364,3.928885575,18.55606231,8.599150828,0,4.073281971,4.525868857,3.1681082,4.073281971,0.905173771,88.85219921,139.2551511,0,155.3421958,170.9709593,83.09003155,86.79504282,150.0567845,16.48928117,2.919807405,0,77.4538455,3.553126716,1.304463819,37.5266201,86.61937837,2.329299228,-1.998500785,-1.839342428,1.398249531,1.639391638,3.333397368,1.350711629,3.806459347,-1.919904834
spring,FR,B201,1.49459856,106.9867217,55.57232554,0,24.58033843,6.432995528,7.288678004,25.39043274,7.50214636,2.994605796,0,1,1,0.5,0,0,60,20,0.208,0.399,14.66666667,19.8,3.25,3,40,50,9.5,24,10,13,0.569,1.292,1.432197343,1.967925977,0,1.926892526,1.41259684,1.431146303,1.679613859,4.343580285,16.68423229,9.411618215,0,4.705809107,4.278008279,2.566804968,2.994605796,1.711203312,101.2174262,136.1231821,0,141.8393427,149.1234963,96.90426449,150.6038927,186.1126099,18.25200271,3.417421431,0,66.27853656,3.809894119,5.064454013,1.006034351,8.911298132,4.179318591,-0.759533479,-1.582609889,4.32118796,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,FR,B202,1.481758331,111.2343802,58.14226746,0,25.92446544,6.722805957,6.530322626,23.92292825,8.128078996,2.909329714,2,3,8,0.272727273,0.089890197,0.17653711,14,74,0.261777778,0.2764,12.52314815,3.092,4.872222222,5.447916667,45.77777778,20.9375,8.277777778,6.01,9.6125,6.745,0.480097222,0.190064286,1.474281112,1.907074275,0,1.805993502,1.410276539,1.359850998,1.787733323,4.433956221,16.62474122,9.559226204,0,5.818659428,4.156185306,2.078092653,2.078092653,1.662474122,97.69921585,131.6802295,0,156.5606399,145.6602149,96.17711924,134.5512768,148.3714003,25.55731872,2.917294831,0,68.80863163,3.861188682,1.64908494,1.076798411,16.95386858,2.674188813,-1.545688979,-1.349281046,3.947705904,1.534439885,4.473147664,1.75800978,2.897170539,-0.805379519
spring,FR,B203,1.478038772,117.0352923,51.00265549,0,27.85364048,8.857851323,5.53896111,23.92292825,8.143275048,2.888329698,2,3,5,0.375,0.164212208,0.121835746,8,47,0.352666667,0.25375,9.569444447,5.638888889,8.116666667,6.166666667,39,17.25,7,6.316666667,9.5,8.747916667,0.296333333,0.212216667,1.474907617,1.917552234,0,1.778612881,1.386615202,1.406744634,1.787733323,6.237100465,16.50474113,8.664989093,0,5.776659395,4.53880381,1.237855585,2.063092641,0.825237056,84.53339317,113.2884394,0,141.7070083,127.706759,77.36162644,134.5512768,98.4159652,16.79547027,2.844728984,0,55.8646895,3.957332898,1.951588408,1.076798411,3.556437292,2.101212571,-1.117237537,-1.047682109,3.354958347,2.008627372,4.256958017,1.641654452,2.87825891,-1.421442611
spring,W,B205,1.46700055,119.6045106,46.50534759,0,34.3333096,11.10650527,3.164035202,22.20939244,8.026410169,2.857731773,0,1,11,0.083333333,0,0.179710792,4,141,0.15,0.342711864,0.28,7.603954802,6,10.60185185,14,59.07407407,3.5,4.677966102,18,4.233898305,0.1183,0.437520339,1.452719811,1.839560787,0,1.790006457,1.382951775,1.384796073,1.654356834,5.978955092,15.92164845,8.164947924,0,5.307216151,4.490721358,0.816494792,2.857731773,0.816494792,108.3130368,123.1795993,0,137.3727453,144.0449346,116.9697735,140.4936486,109.1040575,4.987397717,3.298776804,0,58.80012056,4.04375078,2.431583644,1.253493483,3.679453007,1.395947979,-3.492455615,-1.915229645,-1.039408697,1.729058272,2.938327724,1.121560067,3.975610178,-2.820462182
spring,W,B206,1.460218454,116.3424246,45.15760247,0,39.46848989,12.04721328,0.273528944,25.91252569,7.974671228,2.831984935,0,1,11,0.083333333,0,0.162763359,5,137,0.13,0.312307692,1,7.342929293,4.4,10.73076923,22,34.67692308,2,5.409090909,1.75,5.937121212,0.326,0.551838485,1.453373366,1.835906012,0,1.796970726,1.460987911,1.281488067,1.628380808,5.8724925,15.3736325,8.900524081,0,5.663969869,4.854831317,0.404569276,2.427415658,0.809138553,105.9298417,134.0153182,0,149.1470992,138.5282204,NA,61.30401878,110.7499053,14.04256895,10.1058892,0,55.8488762,3.85347156,NA,1.074610984,3.615132267,1.622459127,-3.492455615,-2.061175599,0,1.438556094,3.506774527,0.651650021,0.593825495,-1.293654481
spring,FR,B207,1.439312076,124.3843927,40.02025132,0,38.91926114,16.34624887,0.474333922,22.93301398,6.977882551,2.799379832,0,2,5,0.285714286,0.113390348,0.124307808,81,105,0.2,0.148846154,10.76190476,2.22875817,3.178571429,7.722222222,34.28571429,12,9.357142857,6.764705882,9.142857143,6.368627451,0.419971429,1.932681818,1.392842248,1.88951051,0,1.594336005,1.451014168,1.404082301,1.344368705,6.295603201,16.39636758,8.798050899,0,2.799379832,3.599202641,0.799822809,1.999557023,0.399911405,119.8643912,142.7942238,0,85.94129517,94.26160593,21.6824505,86.9424391,112.7963383,26.97576289,23.28625239,0,2.417421292,14.82032757,1.855119676,2.851785552,5.575093421,4.492435114,-1.480866352,-1.622459127,3.607272526,1.130092851,4.085137223,1.840872985,2.817025509,-0.968840485
spring,FR,B208,1.42218593,124.490765,34.71646721,0,47.6577149,17.98163356,0,20.72415922,6.245939359,2.382685697,1,1,3,0.25,0,0.140938737,4,9,0.13,0.3025,6.166666667,3,8,5.5,7,14.66666667,20,11.25,18,14.3,0.2,0.1956,1.432196365,2.001229294,0,1.615010215,1.366726374,0,1.36064265,5.626312129,16.67879988,5.956714242,0,3.971142828,2.382685697,0,1.588457131,0.397114283,103.9540664,129.2548692,0,78.77993085,88.25092367,0,83.52940041,125.6630314,40.69260868,27.86656687,0,1.848458729,1.023374447,0,5.411123778,8.266687169,1.395947979,-1.669058646,-2.061175599,2.493048906,1.995308734,2.105547996,2.315577299,3.975610178,-1.981395125
spring,W,B209,1.427467463,123.3702371,34.71140186,0,48.44537695,18.22838851,0,20.73790803,6.261497222,2.38327125,1,2,7,0.222222222,0.154384391,0.170296612,8,173,0.35,0.337164179,3.742222223,5.927363184,10.66666667,10.29104478,24.33333333,47.91044776,4.5,4.417910448,15,5.035820896,0.088866667,0.182857313,1.456068281,1.997631653,0,1.446777816,1.362220718,0,1.356650264,5.631169267,15.49126313,5.958178126,0,5.560966251,2.780483126,0,1.5888475,0.397211875,95.99201068,129.4080124,0,112.9228712,108.0742193,0,83.44887059,124.6016089,27.69664014,27.86900332,0,54.45477803,11.28878816,0,5.451805567,7.907915349,2.101212571,-1.840566946,-1.055352092,1.653717817,2.258512938,3.63638107,1.317669824,3.647395694,-3.326140923
spring,W,B210,1.437042732,122.0362408,34.93898083,0,49.68313161,18.48274148,0.052462562,20.85513472,6.366784157,2.773205553,1,4,12,0.25,0.076251661,0.178876302,79,167,0.272258065,1.015588235,22.85677419,19.44333333,6.677419355,17.31617647,34,186.8823529,7.677419355,7.71,17.06451613,2.925,12.38982581,0.595332,1.423209,1.829671867,0,1.507940192,1.42001645,1.445656615,1.332129094,5.716201122,15.84688887,7.527272215,0,3.961722218,3.169377775,0.396172222,1.188516666,0.396172222,98.70613999,152.9829061,0,80.23029392,126.2074125,NA,45.46350891,122.0046678,27.30688354,27.99531689,0,1.528377278,16.64187428,NA,0.397761005,7.276265023,4.46631391,-1.669058646,-1.309504784,5.480312853,1.828419222,4.074037853,1.70619362,3.878228496,1.867968136
spring,FR,B211,1.408008091,127.198195,34.69765305,0,46.15909469,17.18058451,0,20.63045023,6.197818526,2.380349774,1,2,8,0.2,0.123429436,0.109216443,4,66,0.465,0.195238095,5.833333335,1.693650794,11.5,2.628205128,32.5,21.84615385,7.75,4.880952381,8,4.773809524,0.0387,1.077716129,1.37511977,2.014259466,0,1.699129884,1.383488076,0,1.379936547,5.605331838,15.07554857,5.950874435,0,4.363974586,2.380349774,0,1.586899849,0.396724962,94.66805539,128.7471733,0,87.41854193,74.99662032,0,84.08088537,128.4973796,27.99536293,27.8645241,0,12.31750655,0.722651016,0,4.955842761,9.455721015,1.395947979,-1.998500785,-0.76865699,2.392684455,2.326837792,4.014319474,1.712707717,2.60745235,-5.018457232
spring,FR,B212,1.354506716,135.1211273,29.51905546,0,44.51249386,15.52132031,0,19.7125363,6.065395784,2.39566931,0,1,2,0.333333333,0,0.077668465,120,22,0.208,0.622222222,14.66666667,67.03703704,3.25,6.5,40,32,9.5,9,10,8.2,0.569,0.0764,1.344024057,2.10517186,0,1.549600956,1.416095668,0,1.436213714,4.26989783,15.57185051,5.589895056,0,3.992782183,2.39566931,0,1.996391091,0.399278218,110.6788253,116.1092617,0,78.07072227,43.67494256,0,112.0546289,139.9703396,27.68583223,28.98332534,0,0.781751948,0.458658664,0,4.773018195,17.34777851,4.903943057,-1.271585683,-1.582609889,4.32118796,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,FR,B214,1.276644973,142.0060245,44.58413239,0,25.26307535,11.44986369,2.583328913,9.110033431,6.740896495,2.895704723,1,1,4,0.2,0,0.131442862,8,44,0.13,0.361111111,6.166666668,2.714035088,8,5.333333333,7,14.33333333,20,11.05263158,18,13.52631579,0.2,0.835368421,1.333126193,2.025548639,0,1.54990433,1.372735363,1.496412279,1.484598901,2.898195207,13.2375073,7.859769962,0,3.723048929,2.48203262,2.48203262,2.068360516,1.24101631,112.1574717,199.5824166,0,111.0891533,50.65906957,111.6007264,140.1908189,156.0946467,30.78063697,24.39673389,0,28.81171966,0.661563679,4.97427923,44.39575387,1.728797086,2.101212571,-1.998500785,-2.061175599,2.493048906,1.995308734,2.105547996,2.315577299,3.975610178,-1.981395125
