season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverNbox,RNbox,HeightNbox,LeafSNbox,InDNbox,InNNbox,FlowerDNbox,FruitLNbox,SeedNbox
spring,FR,B133,1.488567186,75.42343537,87.93449006,0,24.02459708,1.848491235,23.49345887,9.970057637,7.537965626,3.040404863,0,0,12,0,0,0.178294948,0,163,0,0.342903226,0,13.55393035,0,4.030645161,0,67.921875,0,5.42890625,0,3.8203125,0,1.644233333,1.335031454,1.589768655,0,1.482497555,1.283456469,1.33754307,1.475576974,3.826787848,13.89899366,10.42424524,0,2.171717759,1.737374207,5.646466174,1.737374207,1.303030655,88.91808893,123.237186,0,70.85640022,121.7683231,89.7892174,77.41529849,100.8995493,4.12838721,7.622163777,0,2.226344801,26.90048372,4.977827184,2.028919185,0.254458921,21.93864731,4.017430111,-0.993977614,2.238372432,1.561599123,3.803189078,1.843259197,1.246207335,0.482728087
spring,FR,B134,1.493586827,75.04968484,87.69171503,0,24.29667878,1.99140649,24.21925127,9.974037555,7.352718511,3.035882055,0,1,7,0.125,0,0.07777094,5,91,0.1,0.678723404,18.41666667,42.82411347,3.75,11.76444444,50,18.88888889,4.5,7.111111111,7,3.977777778,97,0.512222222,1.317269131,1.601207105,0,1.545311782,1.334813561,1.351210018,1.472567411,3.74818928,14.3120154,10.40873848,0,2.168487182,1.734789746,5.638066674,1.734789746,1.301092309,86.97030991,123.4679112,0,67.37895681,99.60714208,85.54258202,77.77834379,106.7902623,7.965967694,7.752845652,0,1.458079254,2.742810953,4.762436286,2.036171171,0.407725412,16.07594691,2.818932088,-0.377215981,3.02429149,3.021957772,2.73288923,2.167286838,1.280984187,-0.696583368
spring,FR,B135,1.483632879,80.15085492,83.12928119,0,26.47116152,3.418749986,25.24353757,6.323728675,6.232552361,3.030698383,3,3,13,0.1875,0.106212876,0.184989055,13,79,0.608571429,0.325625,12.23809524,13.88358962,12,5.135416667,21.42857143,24.10416667,17.57142857,7.869607843,9.1,8.873076923,0.081125,1.41166,1.278031109,1.64079517,0,1.453810897,1.118591041,1.350598249,1.494192748,4.26805653,15.58644883,9.52505206,0,2.164784559,1.298870735,6.061396765,1.731827647,0.865913824,80.67291451,119.5875062,0,53.73611394,44.7740533,85.29377414,145.5733683,106.4416255,3.132406974,8.241343416,0,0.5346763,0.845899067,1.668291011,4.416555166,0.670179462,14.88424123,4.216084984,-1.038324112,2.255923254,1.870300988,2.942106854,2.29122897,1.940693319,0.337731832
spring,FR,B137,1.482716788,82.66833427,80.08428173,0,27.14847129,3.729183628,25.73523841,5.657273233,5.931887609,3.030897793,0,1,12,0.076923077,0,0.154982029,4,137,0.14,0.137173913,4.266666667,8.792575181,6,3.382022472,6,19.28089888,18,5,NA,3.484615385,NA,0.144646032,1.2741764,1.62882405,0,1.452628819,1.114872815,1.345017622,1.545126144,4.201195179,16.45344516,10.39164957,0,2.597912394,1.298956197,6.061795585,1.298956197,0.865970798,79.2007571,132.9169488,0,71.87677951,53.19025411,82.51019676,142.5751656,118.3696144,15.4342484,39.7135834,0,4.330161996,0.917329208,1.642480676,3.0499914,1.463871019,20.01627795,4.017430111,-1.73419345,1.913484188,1.34535812,2.750614356,1.746189431,1.166438074,-2.176164646
spring,W,B138,1.479424859,84.00775775,78.57661625,0,27.59313672,3.799374918,25.97728982,5.387362397,5.569353215,3.03147243,0,0,3,0,0,0.05708585,0,101,0,0.291025641,0,5.589743589,0,11.75,0,119,0,13.97435897,0,18.21794872,0,1.58,1.280755651,1.64865686,0,1.452482674,1.120517632,1.322142468,1.440223038,3.19994174,15.59042964,9.094417289,0,2.59840494,1.29920247,6.49601235,1.73226996,0.86613498,71.59427748,120.0519234,0,69.12260009,55.04935966,88.87756631,180.521882,167.2339965,1.525765293,8.593764393,0,2.106576084,0.916780012,27.73244083,67.03683582,87.01716014,17.00785764,1.34757555,-1.133578531,1.554862564,3.020135368,4.251012163,3.01766795,2.484699129,0.445097185
spring,FR,B139,1.478901457,86.30091442,75.75738671,0,28.41589442,3.822892618,26.10971256,5.188004661,5.4311415,3.029962692,1,2,12,0.142857143,0.131943542,0.186645194,8,114,0.12,0.248863636,10.25,109.2378788,6.583333333,4.205882353,21.33333333,32.19117647,14.83333333,5.48,14.33333333,4.102857143,32.46666667,0.241746667,1.283516126,1.620933347,0,1.441983365,1.132422826,1.355746776,1.306215835,5.850006718,15.58266527,9.52273989,0,2.597110879,1.29855544,8.22418445,0.865703626,0.432851813,72.23795772,127.8942215,0,63.60632052,55.66557373,114.0318786,126.0552587,NA,1.590288445,26.64914778,0,0.981134602,0.895560269,45.04902686,3.276951171,NA,18.15026346,4.017430111,-1.263815097,3.588576467,1.614971561,3.18707974,1.854358467,1.307536667,-1.547998741
spring,FR,B140,1.470014974,89.57964364,72.99496146,0,28.90252991,3.822892618,26.05833543,4.523358273,5.429694257,3.02622332,1,2,7,0.222222222,0.082464714,0.112196906,13,54,0.125,0.25,8.208333333,4.584545454,7.291666667,6.285714286,14.16666667,31.5,17.41666667,7.688636364,16.16666667,8.886363636,16.33333333,4.371909091,1.289297831,1.660499283,0,1.422675008,1.132422826,1.39427373,1.346923578,5.873401803,15.56343422,9.943305194,0,2.593905703,1.296952851,6.484764257,0.864635234,0.432317617,72.51915146,137.6591242,0,59.11610071,55.66557373,92.18962556,129.9284673,NA,5.899745154,9.557813475,0,0.584827087,0.895560269,5.172752514,4.797122597,NA,12.05205576,2.818932088,-1.260064162,1.391675543,2.137195363,3.168823743,2.262666922,1.941870096,1.352002496
spring,FR,B141,1.462600128,90.72839284,72.16279669,0,28.92966572,3.822892618,26.14553183,3.953506307,5.428247014,3.028061046,0,1,8,0.111111111,0,0.15790933,15,100,1,0.213928571,120,3.001307189,40,4.498039216,400,12.21568627,10,9.08627451,2.5,6.831372549,NA,1.68627451,1.305384765,1.5581149,0,1.410447269,1.132422826,1.359194813,1.799153305,5.893972786,16.43804568,12.11224418,0,2.595480896,1.297740448,6.056122092,0.865160299,0.432580149,77.9023757,160.6298932,0,58.07787564,55.66557373,84.95177487,138.599918,NA,7.440888807,39.69768894,0,0.476665262,0.895560269,3.895134714,21.30448946,NA,16.91689249,3.09454467,-1.387005454,1.029657316,1.699937884,2.352462958,2.469199841,1.732033885,0.506477022
spring,W,B142,1.432281535,94.88415137,69.25926524,0,26.96539504,4.253085626,26.11694877,1.815204644,5.875083318,3.054512568,0,0,12,0,0,0.174292529,0,221,0,0.81109375,0,20.30666666,0,13.15964912,0,111.9298246,0,5.365384615,0,5.15,0,1.285813592,1.284126899,1.545497032,0,1.444271556,1.176733308,1.344739306,1.639011278,3.616830926,18.76343435,9.599896642,0,3.490871506,1.745435753,6.109025136,0.872717877,0.872717877,86.38257061,145.2525528,0,93.78184165,67.39967732,81.49261889,123.6062681,120.8252196,18.93041645,7.963395066,0,12.30366589,1.137483061,1.961091114,8.84650689,0.893070925,25.71809148,4.017430111,-0.206332843,2.526997958,3.189719878,4.202705865,1.829328327,1.499742546,0.247637641
spring,FR,B143,1.438892308,93.79510094,69.75241332,0,28.40286923,4.032381055,25.91578199,2.214643736,5.636650019,3.046792107,0,0,5,0,0,0.185479763,0,23,0,0.573333333,0,30.77777778,0,14.20833333,0,92.66666667,0,9.666666667,0,18.56666667,0,278.2051333,1.286872096,1.552997326,0,1.445018839,1.202868022,1.365902762,1.374173826,3.651626281,17.84549663,9.575632336,0,3.046792107,1.741024061,6.093584214,0.435256015,0.870512031,83.43601757,142.8190768,0,75.61809167,78.03855201,85.68458222,NA,131.3832157,12.8815332,7.906011034,0,9.235506732,2.146727194,6.322572217,NA,0.609468151,7.300669363,2.180452588,-0.535177621,2.809630797,3.306237161,4.052822851,2.546646857,2.498463086,4.092072937
spring,FR,B144,1.432640291,94.37616904,68.99478157,0,28.43398496,4.163718366,25.5937704,1.670480335,5.813575486,3.056148252,1,3,8,0.272727273,0.079804066,0.15432095,62,80,0.202918919,0.0922,10.65518018,3.634666667,3.394594595,5.156,30.05405405,21.94,8.162162162,8.056,8.888888889,5.22,0.547135135,0.221304348,1.303850351,1.551711974,0,1.558069727,1.179640458,1.402838708,1.490784556,3.62780354,17.90029691,9.605037364,0,3.49274086,1.74637043,6.112296504,0.436592607,0.873185215,82.58208344,145.8260917,0,88.20995562,71.45864678,87.80474308,NA,123.5131234,3.381281921,7.91477059,0,10.46906602,1.358172583,17.70849644,NA,0.640463365,14.98699822,3.09454467,-2.02681288,1.195555875,1.875499777,2.861683277,2.320035117,1.511007635,-1.653319675
spring,FR,B145,1.416222251,95.89324161,67.3767638,0,29.41521577,4.407578826,24.78186703,0.462394167,6.240512198,3.062417671,0,1,12,0.076923077,0,0.193568761,12,108,0.2,0.1735,0.953333333,3.645777778,4,4.330769231,4,42.50769231,5,5.312318841,6,7.115217391,0.516,0.269276923,1.311929604,1.551399227,0,1.455845651,1.191546854,1.384596465,1.625920025,3.641293873,18.81199427,9.624741252,0,3.49990591,1.749952955,5.687347104,1.749952955,0.874976477,84.46807052,152.7960032,0,78.92080563,61.17153393,86.70397984,168.7933991,106.3271728,9.103736667,8.14616609,0,1.262824732,0.982710879,1.758672416,86.41608979,1.480826855,17.63191107,4.017430111,-1.553345162,1.198169809,1.651879892,3.419156536,1.817576254,1.764914128,-1.420938573
spring,FR,B146,1.438508682,97.86004497,63.7192187,0,34.61986373,5.121069669,20.6666313,0.898376147,7.55822703,3.037621838,0,3,15,0.166666667,0.108047619,0.172729611,19,196,0.376222222,0.363380282,8.788888889,20.56807512,3.833333333,7.946153846,12.22222222,52.03076923,8.444444444,4.613571429,10,4.371428571,0.484222222,0.512312821,1.307311305,1.540038086,0,1.363482417,1.244237283,1.384698027,1.349026405,3.058840061,19.09362298,8.244973559,0,4.339459768,2.169729884,4.773405745,0.867891954,1.30183793,82.239747,154.7740395,0,85.96320279,59.41087188,84.32476688,140.054416,107.2773878,4.915186039,24.22028196,0,38.12917148,0.977923752,1.701239627,46.80714809,1.385678847,24.16137054,4.585824993,-0.943844039,2.535903301,2.457733569,3.585903463,1.652087168,1.361634394,-0.696391727
spring,FR,B147,1.459879877,97.80541154,63.45328778,0,36.21979096,5.121069669,17.95775405,2.191126036,8.794172627,3.023201613,1,3,14,0.176470588,0.126749213,0.177893313,15,60,0.318857143,0.265945946,9.945238096,28.59369369,4.314285714,5.75,34.85714286,17.6875,9.142857143,6.152941176,24,5.695588235,3.179428571,0.271574194,1.316429559,1.552291125,0,1.486261152,1.244237283,1.430442768,1.453703424,4.051590743,19.43486751,5.61451728,0,4.318859446,2.159429723,5.182631336,0.863771889,1.295657834,81.34060268,121.0852252,0,92.37348729,59.41087188,102.8491667,125.4484025,39.17753788,14.52171284,1.925392706,0,4.736258892,0.977923752,25.94760496,6.362428974,1.689121365,12.78531065,4.405184606,-1.2089187,2.76062488,2.018502699,2.676059916,1.992459937,1.583361903,-1.411000049
spring,FR,B148,1.465102206,97.56770186,63.51081569,0,36.77661774,5.121069669,17.55397323,2.451629792,9.068063382,3.016592924,0,1,6,0.142857143,0,0.129478808,6,58,0.13,0.219069767,1,16.81085271,4.4,3.4025,22,14.05,2,5.166666667,1.75,7.723809524,0.326,0.158828571,1.267893006,1.555456894,0,1.406460243,1.244237283,1.381685598,1.442507593,4.040261612,18.53049939,5.602244002,0,4.740360309,2.154709231,5.602244002,0.861883693,0.861883693,75.82693802,121.2206059,0,102.6122492,59.41087188,112.1981853,124.72462,34.4937671,15.67534813,2.239913254,0,33.67359447,0.977923752,42.91368551,5.814821579,1.741710521,12.54531499,2.51680752,-1.367836954,2.393859344,1.352697638,2.475478061,1.784768193,1.830754909,-2.058862414
spring,FR,B149,1.500858894,92.49294397,58.67268205,0,47.96127414,5.121069669,12.27008871,3.576861293,12.59969833,3.008234593,0,0,7,0,0,0.181456352,0,83,0,0.694642857,0,43.65632184,0,25.3952381,0,147.8095238,0,13,0,38.02857143,0,82.98972381,1.34469623,1.654437889,0,1.51292443,1.244237283,1.349573618,1.561998283,4.159462928,19.76839875,5.156973588,0,4.29747799,2.148738995,3.867730191,1.289243397,0.859495598,85.47252979,116.2516299,0,122.71328,59.41087188,92.99690414,142.1092036,12.0878926,2.341213356,1.266939293,0,4.884493081,0.977923752,3.841755018,9.616830366,1.842300146,15.29132395,2.818932088,-0.355220513,3.036539163,4.236737175,4.420809969,2.923922208,2.99841364,3.429498484
spring,FR,B150,1.510739775,94.68877355,56.5582599,0,47.69859952,5.302336865,10.51856277,5.666318502,13.00709726,2.998629861,0,2,7,0.222222222,0,0.194595938,0,26,0,0.470769231,0,15.0625641,0,11.83076923,0,64.69230769,0,8.423076923,0,16.03846154,0,49.64655556,1.304920154,1.634514793,0,1.592812564,1.343480455,1.374831693,1.387317754,4.179844714,17.99177917,5.568884028,0,4.712132639,2.570254167,4.283756945,1.285127083,0.856751389,71.96576622,124.6235002,0,135.0414694,72.86499863,94.82260668,78.69777964,16.9589963,0.929486708,1.480257252,0,2.902449527,2.967747086,19.562495,2.800344981,1.726451675,7.869482539,2.818932088,-0.715016606,2.315074181,3.030301687,3.763688924,2.375053259,2.391454974,3.117639869
spring,FR,B151,1.550049993,92.94122752,53.51072776,0,49.63066904,6.04947611,9.084706677,10.14155594,13.10731884,2.985511544,0,0,11,0,0,0.170810399,0,66,0,0.265,0,43.9577381,0,5.75,0,17.375,0,10.12884615,0,6.869230769,0,0.214661538,1.329702283,1.675199837,0,1.496735527,1.284227082,1.406613323,1.434013088,4.208336975,19.19257421,5.971023088,0,4.691518141,2.985511544,3.838514842,2.985511544,0.853003298,78.55768111,133.6799158,0,127.5087568,66.28520162,68.40328263,105.0585852,19.26266406,1.343398428,21.0126405,0,3.940393974,1.492972266,10.7840003,3.690635698,1.693382034,13.48133432,3.807875556,-1.211878138,3.040910756,2.018502699,2.660612392,2.605381598,1.73650611,-1.689909348
spring,R,B152,1.552668087,92.24220911,52.61416067,0,53.35225465,6.290080273,7.261180386,12.25018912,13.02374055,2.953165145,0,0,5,0,0,0.224564539,0,123,0,1.094444444,0,181.425,0,12.78571429,0,166,0,5.75,0,2.171428571,0,2.641828571,1.320708274,1.657918133,0,1.479678159,1.279771568,1.545051924,1.714832493,4.254542634,18.14087161,5.484449555,0,4.21880735,2.953165145,3.37504588,3.37504588,0.84376147,74.15171848,128.2480313,0,127.8627987,60.24098433,65.84192759,91.74252132,20.29260031,0.988912189,1.635809135,0,22.3631647,1.009488142,3.399566216,3.221910594,1.754290373,18.90187167,2.180452588,0.090819401,3.868809989,3.146281444,4.510956792,1.911509034,0.743238469,0.916983662
spring,FR,B153,1.59272148,70.47892936,44.04756702,0.498213433,77.59972716,9.922660425,0.943964304,25.40743785,12.88191073,3.308787503,0,2,9,0.181818182,0,0.125721816,6,171,0.15,0.667093023,0.28,142.5270833,6,11.83333333,14,76.13157895,3.5,3.654069767,18,3.307692308,0.1183,0.43363013,1.419006488,1.848881219,1.469656311,1.728880572,1.256655403,1.407880259,1.462912402,4.523588247,14.88954376,5.376779692,0.413598438,3.308787503,3.308787503,1.240795314,2.067992189,0.827196876,85.81689415,166.8267266,NA,87.47447799,67.44425509,60.45761653,124.7586618,22.05437597,2.255805485,3.644454659,NA,2.66459449,0.918023807,2.646870979,6.770035388,2.027738595,22.49751661,3.348896652,-0.393567593,3.737639732,3.030623471,3.89533283,1.383549058,1.12088648,-0.878889189
spring,W,B154,1.594261196,69.41375844,43.49182567,0.464565031,78.22312712,9.922660425,0.848446261,26.18967274,13.16955029,3.309565058,0,0,10,0,0,0.152152068,0,235,0,0.417105263,0,19.4619883,0,11.78571429,0,112.7142857,0,10.76830357,0,12.76116071,0,0.561278947,1.489324191,1.849581127,1.493122281,1.941610468,1.256655403,1.383307501,1.462789351,3.456491269,15.30673839,5.791738851,0.413695632,3.72326069,3.309565058,1.241086897,2.068478161,0.827391264,89.92147076,177.1019157,NA,100.3581875,67.44425509,85.21949286,125.5024276,88.8106443,10.70983298,3.821595023,NA,17.36284806,0.918023807,10.04278325,6.333532446,86.63372615,26.54996225,3.58574348,-0.823013145,2.497319816,3.024637896,4.208221366,2.682787883,2.220867041,-0.598020675
spring,FR,B155,1.605733805,66.96357589,43.15968338,0.983763489,79.07121157,9.922660425,0.833250208,26.21572312,13.35045568,3.326398848,1,1,9,0.1,0,0.177119388,20,169,0.1,0.361122449,3.375,5.475782313,1.1,6.432291667,32,40.64583333,5,7.367346939,NA,7.617346939,0.29,0.283897727,1.514221255,1.925714716,1.464367355,1.858254351,1.256655403,1.327177684,1.44438073,4.745117734,17.46359395,7.068597553,0.415799856,3.326398848,3.326398848,1.247399568,1.663199424,0.831599712,106.4570423,200.995348,NA,86.38953887,67.44425509,89.74392545,101.1447369,16.39720051,31.62744088,28.8219433,NA,12.2493095,0.918023807,19.85531823,0.334973498,2.101675382,22.35909671,3.348896652,-0.949250889,1.538086873,2.168186324,3.381983185,2.210434328,1.819661987,-1.359245101
spring,W,B156,1.606588474,66.72224811,43.12712042,0.990637894,79.17360402,9.922660425,0.826737614,26.46392531,13.37433519,3.325003245,1,2,13,0.133333333,0.119871642,0.174787523,16,135,0.207142857,0.362807018,4.557142857,28.63538012,1.914285714,9.001851852,21.28571429,38.18518519,5,4.962727273,1.25,3.843636364,0.242642857,0.511014286,1.48145967,1.895817098,1.457045518,1.846662995,1.256655403,1.359306087,1.447788931,4.762977622,15.79376541,6.650006489,0.415625406,3.325003245,3.325003245,0.831250811,1.662501622,0.831250811,96.59932115,193.6923931,NA,86.53057344,67.44425509,28.53183598,101.2158927,16.12993792,17.49109993,27.02754183,NA,5.696644195,0.918023807,0.289631009,0.33588689,2.114044379,19.86082719,4.216084984,-0.945214096,2.761599012,2.633275171,3.330013405,1.737403668,1.251457863,-0.699142099
spring,FR,B157,1.586618446,71.86972996,44.06203945,0.227578976,76.69194393,9.79349398,0.918999361,25.822073,12.87901624,3.302170817,2,3,9,0.25,0.101747127,0.177481433,19,78,0.594285714,0.3594,7.333333334,19.78266667,15.14285714,6.081632653,45.71428571,20.3877551,6.714285714,9.724489796,8.128571429,12.08979592,0.037525,0.186020513,1.399289728,1.848410844,1.461401713,1.727368508,1.25862975,1.409366819,1.431647152,4.523588247,15.68531138,5.366027578,0.412771352,3.302170817,3.302170817,1.238314057,2.063856761,0.825542704,89.45977514,166.7974304,NA,88.89284624,68.34767063,66.3609626,125.8333343,22.08310633,14.12937417,3.728519903,NA,1.545164506,0.909064214,3.389568602,2.536653396,2.027974899,14.78080562,3.348896652,-0.953395235,2.508753879,2.093019272,2.7986899,2.554131762,2.179903757,-1.863643988
spring,W,B158,1.592227327,69.99808284,43.63872085,0.408846172,77.96443242,9.922660425,0.864365935,26.06810432,13.05630352,3.306857578,1,3,20,0.130434783,0.067532889,0.189929921,16,233,0.142222222,0.411615385,3.72962963,16.64300254,5.233333333,8.039215686,8.666666667,67.84313725,15.05555556,7.101574803,4.5,6.703937008,0.335,0.774209231,1.421559481,1.870394378,1.478814555,1.627008765,1.256655403,1.424080917,1.440080004,4.776787593,14.8808591,5.787000761,0.413357197,4.133571972,3.306857578,1.240071592,2.066785986,0.826714394,86.38854512,176.5423471,NA,110.8738099,67.44425509,80.66451423,125.6047263,19.94899058,3.611235369,4.952412577,NA,50.10972011,0.918023807,7.437736147,4.549376313,2.246631625,26.43273224,5.389330204,-0.834724915,2.386702855,2.473970859,3.802249707,2.165654166,1.716775126,-0.259883144
spring,FR,B159,1.614800677,65.28007037,43.29608605,1.233774733,79.58715373,9.922660425,0.826737614,27.74618268,13.42064697,3.315192152,2,2,15,0.117647059,0.063665642,0.17646624,7,217,0.8,0.303460938,10,10.08470284,17.33333333,5.077235772,69.66666667,26.25203252,8.666666667,10.23984375,6.333333333,8.17734375,0.041916667,1.433055357,1.459784091,1.859644247,1.455162198,1.797634202,1.256655403,1.359306087,1.533545888,4.77398117,14.91836468,6.215985285,0.414399019,3.315192152,3.315192152,0.828798038,2.071995095,0.828798038,91.35893264,184.4813858,NA,87.66868727,67.44425509,28.53183598,121.1764153,15.61468419,8.280069292,2.940818101,NA,3.68550053,0.918023807,0.289631009,5.029562518,2.11997568,25.47541158,4.585824993,-1.098273999,2.018248612,1.855510829,3.014753696,2.619127634,1.87618102,0.352151636
spring,FR,B160,1.650795914,62.56938407,41.65527419,3.024014433,80.73626474,9.722217258,1.574962291,29.28568752,13.2871388,3.307767826,1,1,14,0.066666667,0,0.169008942,2,209,0.1,0.163467742,3.375,3.310317461,1.1,4.986607143,32,27.16964286,5,6.2304,NA,5.7216,0.29,0.581340206,1.476459377,1.896265853,1.211181949,1.7817196,1.319490132,1.376935656,1.510056623,4.767059406,14.05801326,6.202064674,0.413470978,3.307767826,4.134709782,1.240412935,2.067354891,0.826941956,92.67929692,193.2026344,NA,83.76084531,74.50125457,40.10570951,112.479282,17.25856735,21.09670332,2.88692323,NA,0.607872005,0.874819895,1.034477713,1.859399782,2.17235541,24.9829722,4.405184606,-1.599760465,1.115042163,1.832186023,3.043906638,2.007472287,1.587123943,-0.560461583
spring,FR,B161,1.650795914,62.56938407,41.65527419,3.024014433,80.73626474,9.722217258,1.574962291,29.28568752,13.2871388,3.307767826,0,0,12,0,0,0.177608758,0,126,0,0.243295455,0,6.561797753,0,5.629213483,0,23.43820225,0,10.66853933,0,8.082022472,0,0.20129697,1.476459377,1.896265853,1.211181949,1.7817196,1.319490132,1.376935656,1.510056623,4.767059406,14.05801326,6.202064674,0.413470978,3.307767826,4.134709782,1.240412935,2.067354891,0.826941956,92.67929692,193.2026344,NA,83.76084531,74.50125457,40.10570951,112.479282,17.25856735,21.09670332,2.88692323,NA,0.607872005,0.874819895,1.034477713,1.859399782,2.17235541,19.1460131,4.017430111,-1.282410398,1.684032026,1.990463734,2.918194175,2.670988485,1.866869641,-1.767525124
spring,FR,B162,1.611364228,76.77733128,37.39603778,1.816290076,73.69289444,9.061550788,1.064809102,30.22494828,12.74695531,3.295153257,1,2,7,0.222222222,0.182679401,0.191032046,12,64,0.8,0.8625,28.88888889,27.77916667,16,10.55555556,63.33333333,50.88888889,2.466666667,9.404166667,9.633333333,17.79166667,17.25595833,27.07256,1.511438736,1.760517142,1.118287129,1.734909785,1.406953853,1.442188237,1.501954879,4.631906486,14.00440134,7.825988984,0.411894157,3.295153257,2.471364942,0.411894157,2.059470785,0.823788314,116.8335613,202.0620127,NA,90.91069351,64.06077751,NA,118.5476155,23.98351822,2.100525632,41.75597685,NA,1.723449559,2.027577935,NA,0.609539258,2.199793287,13.25312751,2.818932088,-0.146399023,2.741265275,2.862488489,3.56768138,2.512152579,2.467470941,2.723948512
spring,FR,B163,1.523881218,92.73825168,34.04675547,0,57.89587432,4.280583245,1.064809102,38.19274511,11.79466936,2.916500326,1,2,9,0.181818182,0.137680801,0.176571041,6,75,0.569333333,0.24122449,12,78.43584906,14.41666667,6.244186047,43.33333333,40.97674419,7.5,5.8,9.333333333,9.76,0.209666667,59.12563784,1.508014923,1.729626596,0,1.736926588,1.451308115,1.442188237,1.577962617,3.860680789,13.74921582,9.999429688,0,3.333143229,2.083214518,0.416642904,2.916500326,1.249928711,85.59895964,163.9196953,0,109.7719336,87.44602399,NA,115.3139997,84.61475327,2.098589416,56.95929903,0,0.890111295,11.82131504,NA,0.638039036,4.074778786,14.46629211,3.348896652,-1.289419989,3.396175608,2.128304705,3.388719064,1.921826559,2.015234772,3.225865345
spring,FR,B164,1.527354117,90.33329548,33.99501653,0,55.61863732,1.984170274,2.307629105,41.53768569,12.21545529,2.9412767,0,0,5,0,0,0.104338818,0,43,0,0.295652174,0,27.40555555,0,9.9375,0,58.83333333,0,5.041666667,0,10.79722222,0,68.5728,1.462600136,1.713593804,0,1.699989272,1.773707959,1.414493666,1.60513994,3.90396402,15.54674827,11.34492442,0,3.781641472,0.840364772,0.840364772,2.9412767,1.260547157,92.51469773,159.8825936,0,126.0920888,132.0345266,10.90926737,101.9696857,85.22600175,3.607659837,52.67806566,0,6.505004645,14.5748104,0.086794394,0.490807735,3.899936941,10.58803809,2.180452588,-1.120294651,2.732171502,2.774940763,3.686437058,1.755941408,2.093407748,3.315912509
spring,R,B165,1.529075367,92.13511312,32.91573499,0,53.75205555,2.463931358,2.590203318,42.53664524,11.68250802,2.940235205,0,0,8,0,0,0.190298425,0,28,0,0.582222222,0,66.58518519,0,12.875,0,34,0,7.1125,0,9.76875,0,9.2708125,1.461538848,1.729180531,0,1.733923807,1.583666657,1.348124056,1.623169816,5.11156685,15.54124323,10.92087362,0,3.360268806,0.840067201,0.840067201,2.940235205,0.840067201,98.50773388,148.4560365,0,118.6333583,78.7889318,25.14728125,98.31741157,15.72872393,9.096502079,53.9941956,0,0.847821017,2.799103239,0.260112047,0.482818029,2.532328391,8.229894634,3.09454467,-0.520930076,3.29817142,3.156749422,3.232973535,2.167524459,2.015932205,1.954156836
spring,FR,B166,1.515206399,95.10557956,31.86069478,0,51.61339208,2.040250944,2.744334707,43.12169325,11.46723061,2.941755231,1,2,9,0.181818182,0.056896515,0.141463495,12,78,0.177777778,0.182,18.22222222,25.04839506,4.666666667,11.6097561,45.44444444,58.95121951,6.222222222,6.948113208,6.8,10.17735849,86.22555556,24.59530204,1.424300905,1.749028354,0,1.733629585,2.087269637,1.322550848,1.647877005,5.126409687,15.1290269,10.92651943,0,3.362005978,0.840501495,0.840501495,2.941755231,0.840501495,96.79138652,144.7629647,0,124.4803703,124.5180056,31.677638,96.51711608,19.70802974,2.038854858,54.85142109,0,0.756529906,13.49379056,0.357157554,0.491050433,2.492263693,14.78080562,3.348896652,-1.515791796,2.671394603,3.002342751,3.68806974,2.139105577,2.047750673,2.658978438
spring,FR,B167,1.584732874,99.13434251,25.4157595,0,47.2814317,11.26570201,8.460221284,42.80872694,6.158019341,2.910310025,0,1,11,0.083333333,0,0.171534551,2,168,0.15,0.256896552,0.28,9.420071685,6,7.198863636,14,16.13636364,3.5,4.701086957,18,7.233152174,0.1183,1.339825618,1.41102343,1.731278301,0,1.691043438,1.453741446,1.561749715,1.646165083,7.880033147,14.9673087,11.6412401,0,3.3260686,4.573344325,2.49455145,2.910310025,0.415758575,98.92835252,116.9239812,0,120.9436679,76.91756748,72.91813513,103.5071202,NA,1.348559389,51.67507823,0,0.810104292,4.059181485,1.670797678,0.687172592,NA,22.2895673,3.807875556,-1.237609392,1.966371463,2.321212233,2.596375194,1.674003749,1.778149794,0.28746427
spring,FR,B168,1.465631053,125.1532406,26.81524356,0.818415967,12.73465375,13.8682069,11.34349133,36.54903877,6.535026166,3.421474552,1,3,5,0.375,0.056639559,0.152465218,46,51,0.2343,0.157575758,13.09533333,2.952525253,4.1625,5.433333333,36.65,16.76666667,8.9,5.727272727,9.55,5.287878788,0.53675,0.280608571,1.447124744,1.882523115,1.596559532,1.75979032,1.435381447,1.477967307,1.687242973,7.878795239,17.53505708,11.54747661,0.427684319,4.704527509,5.132211829,3.421474552,4.704527509,0.427684319,91.93783961,104.2626622,NA,123.6645555,80.28903954,81.93241916,110.0745516,NA,5.22336405,52.6916399,NA,50.36803631,6.148092534,3.073396918,34.13049455,NA,11.66950846,2.180452588,-1.628175057,1.015280856,1.943899507,2.629686401,1.906792533,1.521772355,-1.372808698
